"","hour","valid_speed_count"
"4867",2024-07-26,1600
"4868",2024-07-26,2241
"4869",2024-07-26,2374
"4870",2024-07-26,2524
"4871",2024-07-26,2468
"4872",2024-07-26,2629
"4873",2024-07-26,2598
"4874",2024-07-26,2703
"4875",2024-07-26,2816
"4876",2024-07-26,3038
"4877",2024-07-26,2897
"4878",2024-07-26,1796
"4879",2024-07-26,1534
"4880",2024-07-26,1087
"4881",2024-07-26,781
"4882",2024-07-26,541
"4883",2024-07-26,425
"4884",2024-07-26,359
"4885",2024-07-26,206
"4886",2024-07-26,130
"4887",2024-07-26,85
"4888",2024-07-27,119
"4889",2024-07-27,131
"4890",2024-07-27,245
"4891",2024-07-27,608
"4892",2024-07-27,841
"4893",2024-07-27,956
"4894",2024-07-27,1355
"4895",2024-07-27,1882
"4896",2024-07-27,2271
"4897",2024-07-27,2278
"4898",2024-07-27,2073
"4899",2024-07-27,2396
"4900",2024-07-27,2575
"4901",2024-07-27,2897
"4902",2024-07-27,2250
"4903",2024-07-27,1332
"4904",2024-07-27,1013
"4905",2024-07-27,1297
"4906",2024-07-27,860
"4907",2024-07-27,392
"4908",2024-07-27,267
"4909",2024-07-27,199
"4910",2024-07-27,127
"4911",2024-07-27,113
"4912",2024-07-28,124
"4913",2024-07-28,81
"4914",2024-07-28,165
"4915",2024-07-28,354
"4916",2024-07-28,450
"4917",2024-07-28,547
"4918",2024-07-28,830
"4919",2024-07-28,1143
"4920",2024-07-28,1604
"4921",2024-07-28,1860
"4922",2024-07-28,1927
"4923",2024-07-28,2185
"4924",2024-07-28,2302
"4925",2024-07-28,2186
"4926",2024-07-28,2156
"4927",2024-07-28,2283
"4928",2024-07-28,1905
"4929",2024-07-28,890
"4930",2024-07-28,592
"4931",2024-07-28,390
"4932",2024-07-28,229
"4933",2024-07-28,173
"4934",2024-07-28,119
"4935",2024-07-28,139
"4936",2024-07-29,155
"4937",2024-07-29,230
"4938",2024-07-29,522
"4939",2024-07-29,1695
"4940",2024-07-29,2534
"4941",2024-07-29,2579
"4942",2024-07-29,2522
"4943",2024-07-29,2481
"4944",2024-07-29,2618
"4945",2024-07-29,2564
"4946",2024-07-29,2519
"4947",2024-07-29,2492
"4948",2024-07-29,2789
"4949",2024-07-29,2957
"4950",2024-07-29,2602
"4951",2024-07-29,1254
"4952",2024-07-29,1025
"4953",2024-07-29,753
"4954",2024-07-29,493
"4955",2024-07-29,524
"4956",2024-07-29,291
"4957",2024-07-29,201
"4958",2024-07-29,135
"4959",2024-07-29,77
"4960",2024-07-30,91
"4961",2024-07-30,160
"4962",2024-07-30,423
"4963",2024-07-30,1710
"4964",2024-07-30,2408
"4965",2024-07-30,2649
"4966",2024-07-30,2632
"4967",2024-07-30,2544
"4968",2024-07-30,2623
"4969",2024-07-30,2486
"4970",2024-07-30,2448
"4971",2024-07-30,2616
"4972",2024-07-30,2904
"4973",2024-07-30,3010
"4974",2024-07-30,2608
"4975",2024-07-30,2370
"4976",2024-07-30,1925
"4977",2024-07-30,1534
"4978",2024-07-30,986
"4979",2024-07-30,616
"4980",2024-07-30,443
"4981",2024-07-30,235
"4982",2024-07-30,117
"4983",2024-07-30,145
"4984",2024-07-31,107
"4985",2024-07-31,151
"4986",2024-07-31,431
"4987",2024-07-31,1489
"4988",2024-07-31,1494
"4989",2024-07-31,1354
"4990",2024-07-31,1643
"4991",2024-07-31,2010
"4992",2024-07-31,1609
"4993",2024-07-31,1592
"4994",2024-07-31,1694
"4995",2024-07-31,1741
"4996",2024-07-31,2697
"4997",2024-07-31,2653
"4998",2024-07-31,2090
"4999",2024-07-31,2439
"5000",2024-07-31,2042
"5001",2024-07-31,1396
"5002",2024-07-31,1033
"5003",2024-07-31,670
"5004",2024-07-31,453
"5005",2024-07-31,274
"5006",2024-07-31,180
"5007",2024-07-31,114
"5008",2024-08-01,104
"5009",2024-08-01,156
"5010",2024-08-01,397
"5011",2024-08-01,1532
"5012",2024-08-01,1841
"5013",2024-08-01,1366
"5014",2024-08-01,1374
"5015",2024-08-01,1333
"5016",2024-08-01,1293
"5017",2024-08-01,1431
"5018",2024-08-01,1290
"5019",2024-08-01,1386
"5020",2024-08-01,1527
"5021",2024-08-01,1522
"5022",2024-08-01,1402
"5023",2024-08-01,1245
"5024",2024-08-01,987
"5025",2024-08-01,897
"5026",2024-08-01,544
"5027",2024-08-01,244
"5028",2024-08-01,228
"5029",2024-08-01,131
"5030",2024-08-01,85
"5031",2024-08-01,56
"5032",2024-08-02,50
"5033",2024-08-02,131
"5034",2024-08-02,349
"5035",2024-08-02,1483
"5036",2024-08-02,1401
"5037",2024-08-02,1301
"5038",2024-08-02,1638
"5039",2024-08-02,2094
"5040",2024-08-02,2351
"5041",2024-08-02,2482
"5042",2024-08-02,2468
"5043",2024-08-02,2293
"5044",2024-08-02,1896
"5045",2024-08-02,1576
"5046",2024-08-02,1455
"5047",2024-08-02,1441
"5048",2024-08-02,1146
"5049",2024-08-02,803
"5050",2024-08-02,694
"5051",2024-08-02,436
"5052",2024-08-02,287
"5053",2024-08-02,229
"5054",2024-08-02,126
"5055",2024-08-02,79
"5056",2024-08-03,68
"5057",2024-08-03,138
"5058",2024-08-03,244
"5059",2024-08-03,519
"5060",2024-08-03,726
"5061",2024-08-03,940
"5062",2024-08-03,1403
"5063",2024-08-03,1968
"5064",2024-08-03,2216
"5065",2024-08-03,2256
"5066",2024-08-03,1390
"5067",2024-08-03,1207
"5068",2024-08-03,1266
"5069",2024-08-03,1163
"5070",2024-08-03,1119
"5071",2024-08-03,1147
"5072",2024-08-03,1035
"5073",2024-08-03,824
"5074",2024-08-03,593
"5075",2024-08-03,447
"5076",2024-08-03,290
"5077",2024-08-03,202
"5078",2024-08-03,115
"5079",2024-08-03,93
"5080",2024-08-04,115
"5081",2024-08-04,94
"5082",2024-08-04,144
"5083",2024-08-04,361
"5084",2024-08-04,444
"5085",2024-08-04,468
"5086",2024-08-04,826
"5087",2024-08-04,1062
"5088",2024-08-04,1380
"5089",2024-08-04,961
"5090",2024-08-04,1002
"5091",2024-08-04,1143
"5092",2024-08-04,1147
"5093",2024-08-04,1304
"5094",2024-08-04,1294
"5095",2024-08-04,2237
"5096",2024-08-04,1874
"5097",2024-08-04,1369
"5098",2024-08-04,1060
"5099",2024-08-04,607
"5100",2024-08-04,395
"5101",2024-08-04,237
"5102",2024-08-04,187
"5103",2024-08-04,128
"5104",2024-08-05,161
"5105",2024-08-05,224
"5106",2024-08-05,515
"5107",2024-08-05,1763
"5108",2024-08-05,2417
"5109",2024-08-05,2649
"5110",2024-08-05,2543
"5111",2024-08-05,2540
"5112",2024-08-05,2618
"5113",2024-08-05,2465
"5114",2024-08-05,2399
"5115",2024-08-05,2556
"5116",2024-08-05,2809
"5117",2024-08-05,3047
"5118",2024-08-05,2608
"5119",2024-08-05,2356
"5120",2024-08-05,1855
"5121",2024-08-05,1385
"5122",2024-08-05,881
"5123",2024-08-05,563
"5124",2024-08-05,468
"5125",2024-08-05,228
"5126",2024-08-05,120
"5127",2024-08-05,99
"5128",2024-08-06,144
"5129",2024-08-06,197
"5130",2024-08-06,436
"5131",2024-08-06,1601
"5132",2024-08-06,2178
"5133",2024-08-06,2517
"5134",2024-08-06,2566
"5135",2024-08-06,2473
"5136",2024-08-06,2561
"5137",2024-08-06,2452
"5138",2024-08-06,1413
"5139",2024-08-06,1731
"5140",2024-08-06,1770
"5141",2024-08-06,2184
"5142",2024-08-06,2223
"5143",2024-08-06,1504
"5144",2024-08-06,1387
"5145",2024-08-06,1318
"5146",2024-08-06,978
"5147",2024-08-06,687
"5148",2024-08-06,460
"5149",2024-08-06,239
"5150",2024-08-06,142
"5151",2024-08-06,98
"5152",2024-08-07,77
"5153",2024-08-07,169
"5154",2024-08-07,383
"5155",2024-08-07,1586
"5156",2024-08-07,2312
"5157",2024-08-07,2600
"5158",2024-08-07,2790
"5159",2024-08-07,2694
"5160",2024-08-07,2599
"5161",2024-08-07,2556
"5162",2024-08-07,2635
"5163",2024-08-07,2571
"5164",2024-08-07,2952
"5165",2024-08-07,2978
"5166",2024-08-07,2696
"5167",2024-08-07,2249
"5168",2024-08-07,1015
"5169",2024-08-07,713
"5170",2024-08-07,475
"5171",2024-08-07,351
"5172",2024-08-07,204
"5173",2024-08-07,149
"5174",2024-08-07,77
"5175",2024-08-07,99
"5176",2024-08-08,113
"5177",2024-08-08,147
"5178",2024-08-08,409
"5179",2024-08-08,1554
"5180",2024-08-08,2376
"5181",2024-08-08,2604
"5182",2024-08-08,2754
"5183",2024-08-08,2671
"5184",2024-08-08,2479
"5185",2024-08-08,2397
"5186",2024-08-08,2660
"5187",2024-08-08,2716
"5188",2024-08-08,3010
"5189",2024-08-08,3119
"5190",2024-08-08,2845
"5191",2024-08-08,2517
"5192",2024-08-08,2012
"5193",2024-08-08,1579
"5194",2024-08-08,1063
"5195",2024-08-08,603
"5196",2024-08-08,456
"5197",2024-08-08,272
"5198",2024-08-08,148
"5199",2024-08-08,105
"5200",2024-08-09,131
"5201",2024-08-09,168
"5202",2024-08-09,404
"5203",2024-08-09,1478
"5204",2024-08-09,2226
"5205",2024-08-09,2411
"5206",2024-08-09,2462
"5207",2024-08-09,2599
"5208",2024-08-09,2749
"5209",2024-08-09,2669
"5210",2024-08-09,2776
"5211",2024-08-09,2916
"5212",2024-08-09,3243
"5213",2024-08-09,3169
"5214",2024-08-09,3021
"5215",2024-08-09,2730
"5216",2024-08-09,2233
"5217",2024-08-09,1574
"5218",2024-08-09,1173
"5219",2024-08-09,797
"5220",2024-08-09,515
"5221",2024-08-09,194
"5222",2024-08-09,145
"5223",2024-08-09,153
"5224",2024-08-10,140
"5225",2024-08-10,134
"5226",2024-08-10,271
"5227",2024-08-10,577
"5228",2024-08-10,793
"5229",2024-08-10,1026
"5230",2024-08-10,1552
"5231",2024-08-10,2104
"5232",2024-08-10,2478
"5233",2024-08-10,2384
"5234",2024-08-10,2227
"5235",2024-08-10,2394
"5236",2024-08-10,2341
"5237",2024-08-10,2386
"5238",2024-08-10,2107
"5239",2024-08-10,2131
"5240",2024-08-10,2065
"5241",2024-08-10,1884
"5242",2024-08-10,1267
"5243",2024-08-10,936
"5244",2024-08-10,598
"5245",2024-08-10,384
"5246",2024-08-10,285
"5247",2024-08-10,213
"5248",2024-08-11,141
"5249",2024-08-11,116
"5250",2024-08-11,185
"5251",2024-08-11,405
"5252",2024-08-11,475
"5253",2024-08-11,623
"5254",2024-08-11,869
"5255",2024-08-11,1435
"5256",2024-08-11,1787
"5257",2024-08-11,2105
"5258",2024-08-11,2082
"5259",2024-08-11,2268
"5260",2024-08-11,2276
"5261",2024-08-11,2354
"5262",2024-08-11,2234
"5263",2024-08-11,2568
"5264",2024-08-11,2243
"5265",2024-08-11,1698
"5266",2024-08-11,1213
"5267",2024-08-11,767
"5268",2024-08-11,370
"5269",2024-08-11,278
"5270",2024-08-11,210
"5271",2024-08-11,167
"5272",2024-08-12,155
"5273",2024-08-12,266
"5274",2024-08-12,515
"5275",2024-08-12,1737
"5276",2024-08-12,2613
"5277",2024-08-12,2690
"5278",2024-08-12,2676
"5279",2024-08-12,2651
"5280",2024-08-12,2548
"5281",2024-08-12,2586
"5282",2024-08-12,2582
"5283",2024-08-12,1491
"5284",2024-08-12,1505
"5285",2024-08-12,1524
"5286",2024-08-12,1932
"5287",2024-08-12,1880
"5288",2024-08-12,1928
"5289",2024-08-12,1285
"5290",2024-08-12,979
"5291",2024-08-12,633
"5292",2024-08-12,390
"5293",2024-08-12,245
"5294",2024-08-12,168
"5295",2024-08-12,122
"5296",2024-08-13,100
"5297",2024-08-13,178
"5298",2024-08-13,425
"5299",2024-08-13,1659
"5300",2024-08-13,2439
"5301",2024-08-13,2651
"5302",2024-08-13,2755
"5303",2024-08-13,2572
"5304",2024-08-13,2541
"5305",2024-08-13,2514
"5306",2024-08-13,2554
"5307",2024-08-13,2456
"5308",2024-08-13,2882
"5309",2024-08-13,2857
"5310",2024-08-13,2446
"5311",2024-08-13,2416
"5312",2024-08-13,2103
"5313",2024-08-13,966
"5314",2024-08-13,539
"5315",2024-08-13,344
"5316",2024-08-13,196
"5317",2024-08-13,142
"5318",2024-08-13,83
"5319",2024-08-13,101
"5320",2024-08-14,90
"5321",2024-08-14,183
"5322",2024-08-14,428
"5323",2024-08-14,1701
"5324",2024-08-14,2381
"5325",2024-08-14,2745
"5326",2024-08-14,2705
"5327",2024-08-14,2648
"5328",2024-08-14,2511
"5329",2024-08-14,2627
"5330",2024-08-14,2507
"5331",2024-08-14,2686
"5332",2024-08-14,2924
"5333",2024-08-14,2881
"5334",2024-08-14,2664
"5335",2024-08-14,2493
"5336",2024-08-14,1947
"5337",2024-08-14,1469
"5338",2024-08-14,1091
"5339",2024-08-14,612
"5340",2024-08-14,418
"5341",2024-08-14,226
"5342",2024-08-14,142
"5343",2024-08-14,121
"5344",2024-08-15,119
"5345",2024-08-15,166
"5346",2024-08-15,416
"5347",2024-08-15,1692
"5348",2024-08-15,2343
"5349",2024-08-15,2448
"5350",2024-08-15,2525
"5351",2024-08-15,2687
"5352",2024-08-15,2643
"5353",2024-08-15,2534
"5354",2024-08-15,2035
"5355",2024-08-15,1058
"5356",2024-08-15,1561
"5357",2024-08-15,1567
"5358",2024-08-15,1482
"5359",2024-08-15,1598
"5360",2024-08-15,1306
"5361",2024-08-15,926
"5362",2024-08-15,600
"5363",2024-08-15,385
"5364",2024-08-15,477
"5365",2024-08-15,258
"5366",2024-08-15,148
"5367",2024-08-15,143
"5368",2024-08-16,106
"5369",2024-08-16,172
"5370",2024-08-16,398
"5371",2024-08-16,845
"5372",2024-08-16,1182
"5373",2024-08-16,1289
"5374",2024-08-16,1358
"5375",2024-08-16,1345
"5376",2024-08-16,1385
"5377",2024-08-16,1428
"5378",2024-08-16,1421
"5379",2024-08-16,1505
"5380",2024-08-16,1560
"5381",2024-08-16,1518
"5382",2024-08-16,1510
"5383",2024-08-16,1364
"5384",2024-08-16,1217
"5385",2024-08-16,787
"5386",2024-08-16,601
"5387",2024-08-16,458
"5388",2024-08-16,319
"5389",2024-08-16,214
"5390",2024-08-16,136
"5391",2024-08-16,86
"5392",2024-08-17,99
"5393",2024-08-17,155
"5394",2024-08-17,293
"5395",2024-08-17,654
"5396",2024-08-17,820
"5397",2024-08-17,1136
"5398",2024-08-17,1549
"5399",2024-08-17,2002
"5400",2024-08-17,2357
"5401",2024-08-17,2272
"5402",2024-08-17,2146
"5403",2024-08-17,2184
"5404",2024-08-17,2196
"5405",2024-08-17,1981
"5406",2024-08-17,2063
"5407",2024-08-17,2149
"5408",2024-08-17,1812
"5409",2024-08-17,1554
"5410",2024-08-17,1226
"5411",2024-08-17,961
"5412",2024-08-17,564
"5413",2024-08-17,368
"5414",2024-08-17,291
"5415",2024-08-17,194
"5416",2024-08-18,118
"5417",2024-08-18,120
"5418",2024-08-18,156
"5419",2024-08-18,397
"5420",2024-08-18,473
"5421",2024-08-18,539
"5422",2024-08-18,903
"5423",2024-08-18,1330
"5424",2024-08-18,1928
"5425",2024-08-18,1935
"5426",2024-08-18,1976
"5427",2024-08-18,2197
"5428",2024-08-18,2431
"5429",2024-08-18,2387
"5430",2024-08-18,1944
"5431",2024-08-18,2068
"5432",2024-08-18,1900
"5433",2024-08-18,1365
"5434",2024-08-18,948
"5435",2024-08-18,587
"5436",2024-08-18,370
"5437",2024-08-18,240
"5438",2024-08-18,204
"5439",2024-08-18,116
"5440",2024-08-19,161
"5441",2024-08-19,198
"5442",2024-08-19,607
"5443",2024-08-19,1763
"5444",2024-08-19,2566
"5445",2024-08-19,2659
"5446",2024-08-19,2722
"5447",2024-08-19,2526
"5448",2024-08-19,2592
"5449",2024-08-19,2513
"5450",2024-08-19,2554
"5451",2024-08-19,2459
"5452",2024-08-19,2885
"5453",2024-08-19,2972
"5454",2024-08-19,2629
"5455",2024-08-19,2378
"5456",2024-08-19,1915
"5457",2024-08-19,1370
"5458",2024-08-19,943
"5459",2024-08-19,583
"5460",2024-08-19,368
"5461",2024-08-19,226
"5462",2024-08-19,126
"5463",2024-08-19,113
"5464",2024-08-20,104
"5465",2024-08-20,166
"5466",2024-08-20,433
"5467",2024-08-20,1721
"5468",2024-08-20,2450
"5469",2024-08-20,2681
"5470",2024-08-20,2698
"5471",2024-08-20,2630
"5472",2024-08-20,2619
"5473",2024-08-20,2567
"5474",2024-08-20,2511
"5475",2024-08-20,2615
"5476",2024-08-20,2829
"5477",2024-08-20,2927
"5478",2024-08-20,2759
"5479",2024-08-20,2608
"5480",2024-08-20,1937
"5481",2024-08-20,1403
"5482",2024-08-20,1035
"5483",2024-08-20,641
"5484",2024-08-20,407
"5485",2024-08-20,200
"5486",2024-08-20,152
"5487",2024-08-20,113
"5488",2024-08-21,80
"5489",2024-08-21,75
"5490",2024-08-21,218
"5491",2024-08-21,884
"5492",2024-08-21,1340
"5493",2024-08-21,1420
"5494",2024-08-21,1480
"5495",2024-08-21,1422
"5496",2024-08-21,1382
"5497",2024-08-21,1389
"5498",2024-08-21,1374
"5499",2024-08-21,1458
"5500",2024-08-21,1587
"5501",2024-08-21,1586
"5502",2024-08-21,1455
"5503",2024-08-21,1356
"5504",2024-08-21,1011
"5505",2024-08-21,743
"5506",2024-08-21,531
"5507",2024-08-21,298
"5508",2024-08-21,216
"5509",2024-08-21,110
"5510",2024-08-21,92
"5511",2024-08-21,55
"5512",2024-08-22,55
"5513",2024-08-22,105
"5514",2024-08-22,370
"5515",2024-08-22,1611
"5516",2024-08-22,2393
"5517",2024-08-22,2515
"5518",2024-08-22,2675
"5519",2024-08-22,2681
"5520",2024-08-22,2446
"5521",2024-08-22,2553
"5522",2024-08-22,2491
"5523",2024-08-22,2742
"5524",2024-08-22,3007
"5525",2024-08-22,3070
"5526",2024-08-22,2914
"5527",2024-08-22,2671
"5528",2024-08-22,2173
"5529",2024-08-22,1497
"5530",2024-08-22,1101
"5531",2024-08-22,644
"5532",2024-08-22,486
"5533",2024-08-22,253
"5534",2024-08-22,125
"5535",2024-08-22,100
"5536",2024-08-23,92
"5537",2024-08-23,177
"5538",2024-08-23,440
"5539",2024-08-23,1585
"5540",2024-08-23,2317
"5541",2024-08-23,1585
"5542",2024-08-23,1424
"5543",2024-08-23,1530
"5544",2024-08-23,2118
"5545",2024-08-23,1806
"5546",2024-08-23,2511
"5547",2024-08-23,2967
"5548",2024-08-23,3354
"5549",2024-08-23,3225
"5550",2024-08-23,2959
"5551",2024-08-23,2737
"5552",2024-08-23,2130
"5553",2024-08-23,1663
"5554",2024-08-23,1217
"5555",2024-08-23,783
"5556",2024-08-23,588
"5557",2024-08-23,405
"5558",2024-08-23,270
"5559",2024-08-23,141
"5560",2024-08-24,150
"5561",2024-08-24,184
"5562",2024-08-24,299
"5563",2024-08-24,630
"5564",2024-08-24,906
"5565",2024-08-24,1007
"5566",2024-08-24,1124
"5567",2024-08-24,1096
"5568",2024-08-24,1256
"5569",2024-08-24,1249
"5570",2024-08-24,1186
"5571",2024-08-24,1305
"5572",2024-08-24,1270
"5573",2024-08-24,1174
"5574",2024-08-24,1185
"5575",2024-08-24,1210
"5576",2024-08-24,1648
"5577",2024-08-24,968
"5578",2024-08-24,729
"5579",2024-08-24,920
"5580",2024-08-24,627
"5581",2024-08-24,505
"5582",2024-08-24,284
"5583",2024-08-24,202
"5584",2024-08-25,89
"5585",2024-08-25,102
"5586",2024-08-25,157
"5587",2024-08-25,416
"5588",2024-08-25,514
"5589",2024-08-25,560
"5590",2024-08-25,594
"5591",2024-08-25,727
"5592",2024-08-25,907
"5593",2024-08-25,1075
"5594",2024-08-25,1037
"5595",2024-08-25,1132
"5596",2024-08-25,1520
"5597",2024-08-25,1404
"5598",2024-08-25,2208
"5599",2024-08-25,2361
"5600",2024-08-25,2041
"5601",2024-08-25,1435
"5602",2024-08-25,1104
"5603",2024-08-25,634
"5604",2024-08-25,479
"5605",2024-08-25,280
"5606",2024-08-25,169
"5607",2024-08-25,131
"5608",2024-08-26,185
"5609",2024-08-26,207
"5610",2024-08-26,555
"5611",2024-08-26,1742
"5612",2024-08-26,2626
"5613",2024-08-26,1753
"5614",2024-08-26,1885
"5615",2024-08-26,2163
"5616",2024-08-26,1914
"5617",2024-08-26,1729
"5618",2024-08-26,2544
"5619",2024-08-26,2676
"5620",2024-08-26,2687
"5621",2024-08-26,2598
"5622",2024-08-26,2845
"5623",2024-08-26,2492
"5624",2024-08-26,1953
"5625",2024-08-26,1331
"5626",2024-08-26,1011
"5627",2024-08-26,577
"5628",2024-08-26,455
"5629",2024-08-26,222
"5630",2024-08-26,119
"5631",2024-08-26,90
"5632",2024-08-27,74
"5633",2024-08-27,155
"5634",2024-08-27,406
"5635",2024-08-27,1721
"5636",2024-08-27,2483
"5637",2024-08-27,2791
"5638",2024-08-27,2672
"5639",2024-08-27,2562
"5640",2024-08-27,2612
"5641",2024-08-27,2440
"5642",2024-08-27,2555
"5643",2024-08-27,2566
"5644",2024-08-27,2941
"5645",2024-08-27,3072
"5646",2024-08-27,2669
"5647",2024-08-27,2469
"5648",2024-08-27,1994
"5649",2024-08-27,1432
"5650",2024-08-27,957
"5651",2024-08-27,598
"5652",2024-08-27,408
"5653",2024-08-27,223
"5654",2024-08-27,160
"5655",2024-08-27,129
"5656",2024-08-28,89
"5657",2024-08-28,129
"5658",2024-08-28,400
"5659",2024-08-28,1709
"5660",2024-08-28,2523
"5661",2024-08-28,2779
"5662",2024-08-28,2895
"5663",2024-08-28,2684
"5664",2024-08-28,2716
"5665",2024-08-28,2502
"5666",2024-08-28,2480
"5667",2024-08-28,2586
"5668",2024-08-28,3008
"5669",2024-08-28,3020
"5670",2024-08-28,2858
"5671",2024-08-28,2615
"5672",2024-08-28,2043
"5673",2024-08-28,1434
"5674",2024-08-28,1108
"5675",2024-08-28,629
"5676",2024-08-28,382
"5677",2024-08-28,105
"5678",2024-08-28,83
"5679",2024-08-28,108
"5680",2024-08-29,62
"5681",2024-08-29,127
"5682",2024-08-29,405
"5683",2024-08-29,1662
"5684",2024-08-29,2511
"5685",2024-08-29,2834
"5686",2024-08-29,2806
"5687",2024-08-29,2782
"5688",2024-08-29,2493
"5689",2024-08-29,2615
"5690",2024-08-29,2366
"5691",2024-08-29,1402
"5692",2024-08-29,1793
"5693",2024-08-29,1854
"5694",2024-08-29,1754
"5695",2024-08-29,2335
"5696",2024-08-29,2085
"5697",2024-08-29,1617
"5698",2024-08-29,1126
"5699",2024-08-29,655
"5700",2024-08-29,449
"5701",2024-08-29,198
"5702",2024-08-29,167
"5703",2024-08-29,109
"5704",2024-08-30,113
"5705",2024-08-30,149
"5706",2024-08-30,389
"5707",2024-08-30,1565
"5708",2024-08-30,2412
"5709",2024-08-30,2649
"5710",2024-08-30,2683
"5711",2024-08-30,2714
"5712",2024-08-30,2732
"5713",2024-08-30,2681
"5714",2024-08-30,2770
"5715",2024-08-30,2910
"5716",2024-08-30,3183
"5717",2024-08-30,3111
"5718",2024-08-30,2854
"5719",2024-08-30,2707
"5720",2024-08-30,2140
"5721",2024-08-30,1648
"5722",2024-08-30,1226
"5723",2024-08-30,790
"5724",2024-08-30,535
"5725",2024-08-30,346
"5726",2024-08-30,254
"5727",2024-08-30,169
"5728",2024-08-31,134
"5729",2024-08-31,139
"5730",2024-08-31,265
"5731",2024-08-31,688
"5732",2024-08-31,944
"5733",2024-08-31,1224
"5734",2024-08-31,1734
"5735",2024-08-31,2348
"5736",2024-08-31,2342
"5737",2024-08-31,2213
"5738",2024-08-31,2168
"5739",2024-08-31,2330
"5740",2024-08-31,2309
"5741",2024-08-31,2237
"5742",2024-08-31,2218
"5743",2024-08-31,2556
"5744",2024-08-31,2249
"5745",2024-08-31,1633
"5746",2024-08-31,1195
"5747",2024-08-31,797
"5748",2024-08-31,519
"5749",2024-08-31,401
"5750",2024-08-31,339
"5751",2024-08-31,204
"5752",2024-09-01,142
"5753",2024-09-01,84
"5754",2024-09-01,168
"5755",2024-09-01,437
"5756",2024-09-01,549
"5757",2024-09-01,841
"5758",2024-09-01,1136
"5759",2024-09-01,1544
"5760",2024-09-01,1828
"5761",2024-09-01,1958
"5762",2024-09-01,2178
"5763",2024-09-01,1732
"5764",2024-09-01,1223
"5765",2024-09-01,1492
"5766",2024-09-01,1707
"5767",2024-09-01,2002
"5768",2024-09-01,2494
"5769",2024-09-01,1965
"5770",2024-09-01,1187
"5771",2024-09-01,632
"5772",2024-09-01,361
"5773",2024-09-01,230
"5774",2024-09-01,180
"5775",2024-09-01,138
"5776",2024-09-02,161
"5777",2024-09-02,254
"5778",2024-09-02,554
"5779",2024-09-02,1834
"5780",2024-09-02,2573
"5781",2024-09-02,2602
"5782",2024-09-02,2759
"5783",2024-09-02,2561
"5784",2024-09-02,2566
"5785",2024-09-02,2568
"5786",2024-09-02,2570
"5787",2024-09-02,2510
"5788",2024-09-02,2021
"5789",2024-09-02,1977
"5790",2024-09-02,1611
"5791",2024-09-02,2282
"5792",2024-09-02,1800
"5793",2024-09-02,1308
"5794",2024-09-02,838
"5795",2024-09-02,538
"5796",2024-09-02,355
"5797",2024-09-02,193
"5798",2024-09-02,119
"5799",2024-09-02,79
"5800",2024-09-03,114
"5801",2024-09-03,164
"5802",2024-09-03,472
"5803",2024-09-03,1772
"5804",2024-09-03,2685
"5805",2024-09-03,2908
"5806",2024-09-03,2798
"5807",2024-09-03,2695
"5808",2024-09-03,2530
"5809",2024-09-03,2659
"5810",2024-09-03,2418
"5811",2024-09-03,2476
"5812",2024-09-03,2945
"5813",2024-09-03,2927
"5814",2024-09-03,2546
"5815",2024-09-03,2293
"5816",2024-09-03,1851
"5817",2024-09-03,1341
"5818",2024-09-03,797
"5819",2024-09-03,544
"5820",2024-09-03,338
"5821",2024-09-03,156
"5822",2024-09-03,109
"5823",2024-09-03,91
"5824",2024-09-04,105
"5825",2024-09-04,163
"5826",2024-09-04,434
"5827",2024-09-04,1843
"5828",2024-09-04,1838
"5829",2024-09-04,1468
"5830",2024-09-04,1578
"5831",2024-09-04,1405
"5832",2024-09-04,1360
"5833",2024-09-04,1389
"5834",2024-09-04,1385
"5835",2024-09-04,1735
"5836",2024-09-04,2877
"5837",2024-09-04,3153
"5838",2024-09-04,2790
"5839",2024-09-04,2459
"5840",2024-09-04,1999
"5841",2024-09-04,1376
"5842",2024-09-04,986
"5843",2024-09-04,532
"5844",2024-09-04,308
"5845",2024-09-04,227
"5846",2024-09-04,133
"5847",2024-09-04,97
"5848",2024-09-05,110
"5849",2024-09-05,142
"5850",2024-09-05,438
"5851",2024-09-05,1769
"5852",2024-09-05,2720
"5853",2024-09-05,2871
"5854",2024-09-05,2957
"5855",2024-09-05,2620
"5856",2024-09-05,2512
"5857",2024-09-05,2685
"5858",2024-09-05,2589
"5859",2024-09-05,2776
"5860",2024-09-05,2854
"5861",2024-09-05,3012
"5862",2024-09-05,2685
"5863",2024-09-05,2455
"5864",2024-09-05,1876
"5865",2024-09-05,1382
"5866",2024-09-05,878
"5867",2024-09-05,568
"5868",2024-09-05,433
"5869",2024-09-05,255
"5870",2024-09-05,120
"5871",2024-09-05,121
"5872",2024-09-06,141
"5873",2024-09-06,176
"5874",2024-09-06,452
"5875",2024-09-06,1697
"5876",2024-09-06,2671
"5877",2024-09-06,2727
"5878",2024-09-06,2831
"5879",2024-09-06,2524
"5880",2024-09-06,2684
"5881",2024-09-06,2633
"5882",2024-09-06,2684
"5883",2024-09-06,2952
"5884",2024-09-06,3229
"5885",2024-09-06,3123
"5886",2024-09-06,2877
"5887",2024-09-06,2794
"5888",2024-09-06,2147
"5889",2024-09-06,1643
"5890",2024-09-06,1185
"5891",2024-09-06,708
"5892",2024-09-06,546
"5893",2024-09-06,377
"5894",2024-09-06,253
"5895",2024-09-06,140
